,franchise_href,franchise_name,description,franchise_category,franchise_type,costs,phone_number,email_address,year_established,company_name,company_address,country,currency,license_duration_in_years,net_profits_per_month,return_of_investments,royalty_fees_per_month,labels,,19,Education,Transportation,Automotive,Cleaning Services,Tour & Travel,Food & Beverage,Jasa Logistics,Hobby & Entertainment,Logistics,Beauty & Healthy,Teknologi,Cleaninf Servces,Retail & Minimarket,Advertising,Fashion,Finance,Food & Beverage Shop,Health & Beauty,Technology
44,https://fleibisnis.com/franchisedetails/firefitness,FIRE Fitness,FIRE Fitness merupakan klub kebugaran/fitness center primium yang didirikan pada September 2015 di Malaysia dengan tujuan membantu mengorbarkan semangat dan motivasi semua untuk untuk memiliki dan menjalankan hidup yang kaya dan penuh akan inspirasi terhadap kesehatan dan kebugaran tubuh dan jiwa.,Health & Beauty,Waralaba,100000.0,,,2015.0,Evolution Wellness Group,Malaysia,Malaysia,USD,,,,,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,https://fleibisnis.com/franchisedetails/gakkodigitalartanimation,Gakko Digital Art & Animation,Gakko Digital Art & Animation mempunyai kurikulum belajar digital dan animasi khusus untuk anakanak mulai usia 5 tahun.,Education,Waralaba,50000000.0,,,2019.0,"Mitra Indonesia Cerdas, PT","Jalan Gunung Sahari Raya No. 60  63, Ruko Gunung Sahari Permai Blok C No. 7, Jakarta Pusat, Indonesia",Indonesia,IDR,3.0,,,15,284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,https://fleibisnis.com/franchisedetails/gofitfitness,GoFit Fitness,"GoFit merupakan klub kebugaran asal Malaysia ini memiliki konsep ""A New High Value, Low Pice (HVLP) dikembangkan, dikelola dan dimiliki oleh Evolution Wellness (WE) pemilik dan pengelola merekmerek klub terbaik dan terkenal di Asia seperti Fitness First, Celebrity Fitness, CHi Fitness. FIRE Fitness dan Fivelements dengan lebih dari 170 klub di 6 negara.",Health & Beauty,Waralaba,100000.0,,,2019.0,Evolution Wellness Group,Malaysia.,Malaysia,USD,,,,,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,https://fleibisnis.com/franchisedetails/goflow,Go Flow,Go Flow dengan visinya menjadi perusahaan air isi ulang terpercaya dan terbesar di Indonesia ingin ikut serta menyehatkan konsumen Indonesia melalui air isi ulang yang diproduksinya.,Health & Beauty,Kemitraan,300000000.0,,,2019.0,"Tirta Santosa Abadi, CV",Jl. Pingit Kidul No.23 Bumijo Jetis Yogyakarta,Indonesia,,10.0,,,5,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48,https://fleibisnis.com/franchisedetails/guree,GURÈE,GURÈE mendefinisikan ulang konsep rice bowl yang simpel namun dengan bahanbahan yang premium yang menjamin rasa otentik dari setiap menu yang dihadirkan.,Health & Beauty,Waralaba,280000000.0,,,2019.0,"Guree Mendunia Tiada Henti, PT","AIA Central Building Lv.31  Jl. Jendral Sudirman No.Kav 48A, Jakarta Selatan 12930, Indonesia",Indonesia,IDR,5.0,25000000.0,300,,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,https://fleibisnis.com/franchisedetails/hangtuah,HANG TUAH,HANG TUAH adalah sebuah brand dengan karakter IndonesiaPeranakan yang menhadirkan aneka hidangan dan minuman yang berkonsep Modern Kopitiam.,Food & Beverage,Waralaba,600000000.0,,,2016.0,"leviputera Enak Bersama, PT","Tmn Pegangsaan Indah blok A/1011, Kelapa Gading. 14250, Jakarta Utara, Indonesia",Indonesia,IDR,5.0,35000000.0,15,5,330,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,https://fleibisnis.com/franchisedetails/harummaranggiindonesia,Harum Maranggi Indonesia,"Harum Maranggi adalah sate kooah pertama di Indonesia yang memiliki potongan daging yang lebih besar dan tebal, rasa gurih dan manis yang menyerap ke daging, dilengkapi dengan buras, gandul, dan ceker serta dilengkapi dengan berbagai macam sambal.",Health & Beauty,Kemitraan,64999999.0,,,2021.0,"Harum Maranggi Indonesia, PT","Jl. Merawan No. 14, Pangkalan Jati, Kota Depok, Indonesia",Indonesia,IDR,3.0,13500000.0,,5,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,https://fleibisnis.com/franchisedetails/headquarters,HEADQUARTERS,"HEADQUARTERS Group Company merupakan salon kecantikan dewasa yang menawarkan bermacammacam service seperti hair cutting, coloring, chemical dan treatment untuk pria dan wanita.",Health & Beauty,Kemitraan,1200000000.0,,,2009.0,"KiddyCuts Pratama Indonesia, PT","Jalan KH. Wahid Hasyim No. 48B, Kebon Sirih, Menteng, Jakarta Pusat, Indonesia",Indonesia,IDR,5.0,,,7,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,https://fleibisnis.com/franchisedetails/holysquid,Holysquid,"Holysquid mengusung konsep onthego nasi sambal cumi kekinian. Dengan banyak ragam pilihan sambal (sambal merah, sambal hijau, sambal kecap, dan lainlain) pelanggan dapat menikmati makanan yang enak dan murah. Terdapat juga pilihan menu sampingan seperti kulit krispy, telur, dan lainlain. Miliki segera usaha kekinian yang menarik, merakyat dan terjangkau.",Food & Beverage,Waralaba,25000000.0,,,2020.0,Tidak ada data,,Indonesia,IDR,3.0,,100,5,336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,https://fleibisnis.com/franchisedetails/hungrybank,HUNGRYBANK,"Hungrybank adalah Kemitraan Bisnis Kuliner yang didirikan khusus untuk orangorang yang ingin membuka bisnis kuliner dengan modal yang terjangkau, karena kuliner merupakan bisnis yang menjanjikan meskipun disaat Pandemi.",Food & Beverage,Kemitraan,191100000.0,,,2020.0,"Indosukses Makmur Berjaya, PT","Jl. RS. Fatmawati Raya No. 33, Pondok Labu, Kecamatan Cilandak, Jakarta Selatan 12450, Indonesia",Indonesia,IDR,5.0,30000000.0,40,,338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,https://fleibisnis.com/franchisedetails/hungrypedia,HUNGRYPEDIA,"Hungrypedia adalah Kemitraan Bisnis Kuliner yang didirikan khusus untuk orangorang yang ingin membuka bisnis kuliner dengan modal yang terjangkau, karena kuliner merupakan bisnis yang menjanjikan meskipun di saat pandemi.",Food & Beverage,Kemitraan,243200000.0,,,2020.0,"Indosukses Makmur Berjaya, PT","Jl. RS. Fatmawati Raya No. 33, Pondok Labu, Cilandak, Jakarta Selatan 12450, Indonesia",Indonesia,IDR,5.0,50000000.0,40,,339,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55,https://fleibisnis.com/franchisedetails/icanread,I Can Read,"I Can Read merupakan waralaba asal Australia dalam bidang pendidikan yaitu Kursus Bahasa Inggris untuk anakanak usia 2,5 tahun hingga 16 tahun dengan kurikulum yang meliputi Listening, Speaking, Reading, dan Writing.",Education,Waralaba,1100000000.0,,,2000.0,"Indonesia Can Read, PT","Puri Indah Financial Tower Lantai 5 Suite 05, Jakarta Barat 11610, Indonesia",Australia,IDR,5.0,,,14,340,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,https://fleibisnis.com/franchisedetails/indofreshwater,Indofresh Water,INDOFRESH WATER adalah bisnis depot air minum anti krisis yang sedang booming dimasa pandemic ini. INDOFRESH WATER merupakan bisnis jangka panjang yang mendukung pemenuhan kebutuhan pokok air minum masyarakat luas. INDOFRESH WATER dapat memberikan balik modal yang relatif cepat dengan margin keuntungan yang relatif tinggi dengan biaya investasi yang sangat terjangkau. Proses dan kualitas air terbaik kami dibuktikan dengan sudah memiliki Sertifikasi Hasil Tes Laboratorium Kesehatan resmi.,Education,Waralaba,175000000.0,,,2020.0,"Manajemen Waralaba Bersama, PT","Jl. Joglo Raya no 5, Kembangan, Jakarta Barat 11640, Indonesia",Indonesia,IDR,3.0,,,,341,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,https://fleibisnis.com/franchisedetails/indomaret,Indomaret,INDOMARET merupakan jaringan minimarket yang menyediakan kebutuhan seharihari dengan luas penjualan 120m2 200m2.,Retail & Minimarket,Waralaba,400000000.0,,,1988.0,"Indomarco Prismatama, PT","Menara Indomaret, Jalan Pantai Indah Kapuk Boulevard. Jakarta Utara 14470, Indonesia",Indonesia,IDR,5.0,,,,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,https://fleibisnis.com/franchisedetails/inidimsumkiddy,Ini Dimsum Kiddy,Ini Dimsum Kiddy adalah produsen dimsum halal yang menjadi pioneer dimsum dengan rasa khas Indonesia.,Food & Beverage,Waralaba,5000000.0,,,2019.0,"Berkah Anugerah Indonesia, CV","Jl. Sekar Tanjung Raya No.50, Purbalingga, Indonesia",Indonesia,,,,,,345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,https://fleibisnis.com/franchisedetails/inikopiulon,Ini Kopi Ulon,"Ini Kopi Ulon mengusung menumenu yang memiliki cita rasa Legit, Gurih, dan Creamy di setiap sruputannya. Ini Kopi Ulon sangat memperhatikan kualitas dari bahan baku utama yaitu Biji Kopi yang di pakai merupakan biji kopi pilihan kualitas terbaik sehingga menghasilkan rasa kopi yang nikmat dan khas.",Food & Beverage,Waralaba,75000000.0,,,2019.0,Ini Kopi Ulon,"Jl. Pulasaren No.26, Kota Cirebon, Jawa Barat, Indonesia",Indonesia,IDR,3.0,10000000.0,,,347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,https://fleibisnis.com/franchisedetails/ixobox,IXOBOX,"IXOBOX adalah konsep gunting rambut yang Modern & Hygienic baik untuk pria, wanita maupun anakanak dengan teknologi yang dikembangkan untuk memudahkan pelayanan terbaik dan juga transaksi yang efisien.",Health & Beauty,Waralaba,400000000.0,,,2015.0,"Ixobox Mitra Sejahtera, PT","Rukan Venice Blok A 2930, Gold Lake Residence Kamal Raya Outer RingRoad, Jakarta, Indonesia.",Indonesia,IDR,6.0,,,10,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61,https://fleibisnis.com/franchisedetails/jaymakequipmenthygieneservices,Jaymak Equipment Hygiene Services,"JayMak Equipment Hygiene Services asal Australia ini merupakan perusahaan yang memberikan layanan pemeliharaan dan perawatan seperti mesin pemanas ruang, Air Conditioning (AC), Refrigeration, Infection Control, dan lain sebagainya bagi perusahaan atau biasa disebut dengan B2B Commercial Cleaning Business.",Cleaninf Servces,Waralaba,100000.0,,,1998.0,Jaymak Australia Pty Ltd,"Level 10 Commercial Tower, 36 Marine Parade, Southport QLD 4215 Australia",Australia,USD,10.0,,,,357,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62,https://fleibisnis.com/franchisedetails/jidofund,JiDo Fund,JiDo Fund adalah fitur baru Danamas yang akan memudahkan pemberi pinjaman untuk mendanai pinjaman dengan satu klik! JiDo Fund akan mendstribusikan dana sesuai dengan kriteria pembayaran pinjaman dari peminjam.,Finance,Kemitraan,1000000.0,,,2016.0,"Pasar Dana Pinjaman, PT","Roxy Square Lt. 5 Blok B No.1 Jl. Kyai Tapa No. 1, Tomang, Jakarta Barat, Indonesia",Indonesia,,,,,,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
63,https://fleibisnis.com/franchisedetails/josclay,Jos Clay,"Jos Clay adalah Kursus clay 2D dan 3D dengan modul dan template seru, untuk anak mulai dari 4 tahun sampai dengan dewasa.",Education,Waralaba,5500000.0,,,2021.0,"Mitra Indonesia Cerdas, PT","Jalan Gunung Sahari Raya No. 60 63 Ruko Gunung Sahari Permai Blok C No. 7 Jakarta Pusat, Indonesia",Indonesia,IDR,3.0,,,10,364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,https://fleibisnis.com/franchisedetails/josslaundry,Joss Laundry,"Lahir di saat pandemi Covid19, PT Berkah Bersih Semesta adalah perusahaan karya anak bangsa yang bergerak pada bidang jasa laundry dengan brand JOSS Laundry.",Cleaning Services,Kemitraan,200000000.0,,,2020.0,"Berkah Bersih Semesta, PT","Rukan Sentra Pemuda Kav.28, Jl. Pemuda No.21, Kelurahan Rawamangun, Jakarta Timur, Indoenesia",Indonesia,IDR,5.0,,25,,419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,https://fleibisnis.com/franchisedetails/juanvaldezcafe,Juan Valdez Cafe,Juan Valdez Cafe merupakan jaringan bisnis kedai kopi/coffee shop multinasional yang berpusat di kota Kolombia yang didirikan pada tahun 2002 dan mulai dikembangkan dengan konsep waralaba pada tahun 2009 dengan mengusung cita rasa khas kopi asal Kolumbia yang unik dan seksi.,Food & Beverage,Waralaba,250000.0,,,2002.0,Juan Valdez Cafe,018000517711 an nivel nacional. Procafecol S.A Cl. 73 #8  12 Bogota,Kolumbia,USD,10.0,,,,365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66,https://fleibisnis.com/franchisedetails/kanefriedchicken,Kane Fried Chicken,"Kuliner Fried Chicken dengan sistem Kemitraan dan Franchise. Berdiri sejak 2010, kini Kane Fried Chicken telah berkembang menjadi 350 gerai di seluruh Indonesia.",Food & Beverage,Waralaba,19900000.0,,,2010.0,"Karyaneka Gemilang, CV","Jalan Koman Muin No. 34, LimoCinere Depok, Jawa Barat, Indonesia",Indonesia,IDR,,10000000.0,30,,414,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67,https://fleibisnis.com/franchisedetails/kapalapicoffeecorner,Kapal Api Coffee Corner,"Kapal Api Coffee Corner, Kedai Kopi Kapal Api dan Coffee Stall Good Day merupakan salah satu dari bisnis PT. Santos Jaya Abadi. Tujuan dibentuknya adalah untuk lebih mendakatkan produk Kapal Api & Good Day siap saji kepada konsumen dengan cita rasa khas Indonesia. Sehingga memudahkan konsumen untuk menikmati kopi Kapal Api & Good Day kapan saja dan di mana saja dengan jaminan rasa yang jelas lebih enak.",Food & Beverage,Kemitraan,100000000.0,,,2011.0,"Santos Jaya Abadi, PT","MNC Land Tower, MNC Center Complex, Jalan Kebon Sirih No. 1719 Lantai 7 Jakarta Pusat, Indonesia.",Indonesia,IDR,2.0,,,,385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68,https://fleibisnis.com/franchisedetails/kapauanaksultan,Kapau Anak Sultan,"Kapau Anak Sultan dikembangkan menjadi konsep makanan cepat saji yang menghadirkan ""Modernmix Culture"" namun tetap menghadirkan ciri khas Kapau.",Food & Beverage,Waralaba,120000000.0,,,2021.0,Kapau Anak Sultan,"Jl. Citra Garden City 6 Blok J1A No.3. Jakarta Barat 11820, Indonesia",Indonesia,IDR,3.0,28000000.0,30,3,386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69,https://fleibisnis.com/franchisedetails/kebabturkibabarafi,Kebab Turki Baba Rafi,"Kebab Turki Baba Rafi adalah makanan khas timur tengah yang sudah di sesuaikan dengan cita rasa Indonesia, Kebab Turki Baba Rafi berdiri sejak tahun 2003 yang berawal dari gerobak kecil hingga akhirnya berekspansi ke kancah internasional. Kebab Turki Baba Rafi sudah memiliki outlet di 10 negara yaitu Indonesia, Malaysia, Brunei Darussalam, China, Bangladesh, Belanda, India, Singapore, Filipina, dan Sri Lanka. Kebab Turki Baba Rafi telah mendapatkan penghargaan oleh organisasi bergengsi di seluruh dunia.",Food & Beverage,Waralaba,300000000.0,,,2006.0,"Baba Rafi Internasional, PT","Baba Rafi Plaza, Jl. Raya Kletek No. 88 Taman, Sidoarjo, Jawa Timur, Indonesia",Indonesia,IDR,5.0,23400000.0,20,5,389,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70,https://fleibisnis.com/franchisedetails/kiddycuts,KIDDYCUTS,"KiddyCuts, The ultimate in children's hair care, merupakan Salon anak yang merupakan Brand Lokal Indonesia yang sudah berdiri sejak tahun 2001 dan untuk tahun 2022 ini menyajikan new role model bisnis yaitu model partnership / Joint Venture",Health & Beauty,Kemitraan,650000000.0,,,2001.0,"KiddyCuts Pratama Indonesia, PT","Jalan KH. Wahid Hasyim No.48B, Kebon Sirih, Menteng, Jakarta Pusat, Indonesia",Indonesia,IDR,5.0,,,10,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71,https://fleibisnis.com/franchisedetails/kingautointeriorkingdetailer,King Auto Interior & King Detailer,"Bisnis automotive pioneer dalam bidangnya, dengan ROI cepat dan keuntungan tinggi.",Automotive,Kemitraan,1000000000.0,,,2006.0,"Intimex Internasional, PT","Jl. Suryasumantri Kav 15, Bandung, Jawa Barat, Indonesia",Indonesia,IDR,5.0,200000000.0,,,126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,https://fleibisnis.com/franchisedetails/kopichuseyo,Kopi Chuseyo,Kafe berkonsep KPop Hub yaitu tempat berkumpul para pecinta KPop di Indonesia yang sukses mendatangkan omset dan konsumen yang ramai baik untuk para pecinta KPop ataupun khalayak umum.,Food & Beverage,Waralaba,149000000.0,,,2019.0,"Kopi Opa Korea, PT","Scientia Square Park GV03A, Jl. Scientia Boulevard, Curug Sangereng, Kelapa Dua, Tangerang, Indonesia",Indonesia,IDR,2.0,20000000.0,12,,376,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73,https://fleibisnis.com/franchisedetails/kopimanjimantapjiwa,Kopi Manji Mantap Jiwa,"Kopi Manji Mantap Jiwa adalah coffee shop Indonesia yang terkenal karena rasa yang enak serta harga yang sangat ramah kantong. Sangat cocok untuk kaum milenial, dengan kopi asli Indonesia berkualitas terbaik yang diroasting dengan standar yang tinggi.",Food & Beverage,Kemitraan,200000000.0,,,2019.0,Kopi Manji Mantap Jiwa,"JL.Bendungan Jago no.16 kelurahan Utan Panjang Keoran 10650, Indonesia",Indonesia,IDR,5.0,10000000.0,2,1000000,405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74,https://fleibisnis.com/franchisedetails/kopirompi,Kopi Rompi,Rompi adalah pionir kedai kopi streetbar premium pertama di Indonesia yang memudahkan para mitra untuk menyesuaikan space atau ruang jual yang dimiliki.,Food & Beverage,Kemitraan,15000000.0,,,2017.0,"Rompi Aroma Indonesia, PT","Jl. Ketintang No. 181, Wonokromo, Surabaya, Indonesia",Indonesia,IDR,5.0,8000000.0,100,,621,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75,https://fleibisnis.com/franchisedetails/kopititikkoma,Kopi Titik Koma,Kopi Titik Koma adalah kemitraan Coffee Shop yang memiliki produk andalan varian kopi susu specialty. Yaitu Kopi susu favorit masyarakat saat ini yang diolah dan menggunakan biji kopi pilihan layaknya Specialty Coffee Shop.,Food & Beverage,Waralaba,120000000.0,,,2019.0,"Titikoma Bahagia Abadi, PT","Graha STC, Mezanine Floor, Jl. Bali No. 23 Gubeng Surabaya 60281, Indonesia",Indonesia,IDR,5.0,16760000.0,,1500000,408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76,https://fleibisnis.com/franchisedetails/kopiyor,Kopi Yor,"Kopi Yor merupakan bisnis kemitraan kedai kopi yang menghadirkan berbagai minuman berbasis kopi dan non kopi. Minuman Kopi Yor terbuat dari biji kopi lokal terbaik yang dipilih dan diproses dengan inhouse roastery professional, agar tercipta rasa klasik, unik dan segar.",Food & Beverage,Kemitraan,150000000.0,,,2018.0,"Otewe Maju Bersama, PT","Jl. Raya Klp. Kopyor CE2 No.12A, Kelapa Gading Timur, Jakarta Utara, Indonesia",Indonesia,IDR,3.0,20030000.0,12,3,410,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77,https://fleibisnis.com/franchisedetails/lancar,Lancar by Danamas,Lancar by Danamas adalah pinjaman online beragunan properti pertama di Indonesia yang bertujuan untuk membantu para pemilik bisnis mengembangkan usahanya melalui pengajuan dengan sistem 100% online. Dengan limit pinjaman mulai dari Rp100.000.000 Rp2.000.000.000,Finance,Kemitraan,,,,2016.0,"Pasar Dana Pinjaman, PT","Roxy Square Lt. 5 Blok B No.1 Jl. Kyai Tapa No.1, Tomang, Jakarta Barat, Indonesia",Indonesia,,,,,,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78,https://fleibisnis.com/franchisedetails/lavocado,Lavocado,"Lavocado merupakan bisnis minuman jus alpukat yang ditambah dengan topping susu cokelat, taburan cokelat, es krim vanilla atau kopi. Rasa yang enak, sehat dan menyegarkan membuat minuman jus alpukat sangat digemari untuk dikonsumsi oleh semua kalangan, baik anakanak hingga orang tua.",Health & Beauty,Kemitraan,30000000.0,,,2019.0,Lavocado,"Jalan Walet Permai 3 No. 31 Jakarta Utara, Indonesia",Indonesia,IDR,3.0,2500000.0,1,5,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79,https://fleibisnis.com/franchisedetails/linkexpress,Linkexpress,Paket LinkShop Safir adalah Gerai Ekspedisi Linkexpress yang berfungsi sebagai tempat untuk menerima dan mengirimkan barang dengan benefit 20% dari layanan Reguler dan Ekspress,Logistics,Waralaba,3000000.0,,,2018.0,"Sarana Mulya Logistik, PT","Kawasan Niaga Citra Grand No. R1003, Jatisampurna, Kota Bekasi, Jawa Barat, Indonesia",Indonesia,IDR,,,50,20,571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80,https://fleibisnis.com/franchisedetails/littlecaesarspizza,Little Caesars Pizza,"Little Caesar Pizza (Little Caesar Enterprises Inc.) merupakan jaringan gerai pizza terbesar ketiga asal Amerika Serikat yang sudah tersebar lebih dari 5,500 gerai di berbagai belahan dunia seperti Asia, Timur Tengah, Australia, Kanada, Amerika Latin, hingga Karibia.",Food & Beverage,Waralaba,1500000.0,,,1959.0,"Little Caesar Enterprises, Inc.","2211 Woodward Avenue Detroit, Michigan, Amerika Serikat",Amerika Serikat,,10.0,,,,453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81,https://fleibisnis.com/franchisedetails/luveena,Luveena,"Luveena adalah franchise klinik kecantikan yang memberikan sentuhan kepada seluruh calon franchisor yang ingin menjadi mitra kami dan yang ingin ikut ambil andil dalam pembangunan taraf ekonomi nasional di bidang kesehatan, dengan ini Luveena memberikan kesempatan kepada khalayak umum dengan menjadi mitra kami, maka Luveena memberikan paket investasi yang terjangkau dengan fasilitas dan hasil yang menjanjikan di setiap paketnya.",Health & Beauty,Waralaba,800000000.0,,,2019.0,Luveena Kosmetika Indonesia,"Jalan Arif Rahman Hakim No. 49, Jagabaya III, Kedamaian, Bandar Lampung, Lampung, Indonesia",Indonesia,,5.0,126000000.0,,3,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82,https://fleibisnis.com/franchisedetails/mangganggrilledbeefbowl,MangGang Grilled Beef Bowl,"MangGang Grilled Beef Bowl adalah KOREAN BBQ yang memiliki rasa yang unik dan flavorful rasa dalam format beef bowl yang value for money, sehingga sekarang semua orang dapat dengan mudah menikmati kenikmatan dan kelezatan dari kemewahan Korean BBQ kapan saja dan dimana saja!",Food & Beverage,Kemitraan,149000000.0,,,2019.0,"Rasa Mewah Indonesia, PT","Infiniti Office, Belleza BSA 1st Floor  106 Permata Hijau Keb. Lama Jakarta Selatan 12210, Indonesia",Indonesia,,1.0,25000000.0,1,,461,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83,https://fleibisnis.com/franchisedetails/martabaktop88,Martabak Top 88,"Martabak Top 88 memiliki cita rasa yang berbeda dari martabak lain karena tekstur yang lembut, tebal, bahan berkualitas, beraneka ragam topping serta resep yang sudah sangat teruji.",Food & Beverage,Kemitraan,50000000.0,,,2017.0,Martabak Top 88,"Jalan Taman Surya 5, Komplek Park Residence, Jakarta Barat, Indonesia",Indonesia,IDR,5.0,12000000.0,45,3,465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84,https://fleibisnis.com/franchisedetails/mathnasiumthemathlearningcenter,Mathnasium The Math Learning Center,Mathasium The Math Learning Center asal Amerika Serikat membantu anakanak untuk lebih mudah dalam memahami dan mempelajari matematika dengan cara yang sangat masuk akal atau mudah untuk dipahami sehingga mereka merasa nyaman dan senang dalam mempelajari matematika.,Education,Waralaba,150000.0,,,2002.0,Mathnasium LLC,"5120 W. Goldleaf Circle, Suite 400, Los Angeles, CA90056",Amerika Serikat,USD,10.0,,,,467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
