franchise_href,franchise_name,description,franchise_category,franchise_type,costs,phone_number,email_address,year_established,company_name,company_address,country,currency,license_duration_in_years,net_profits_per_month,return_of_investments,royalty_fees_per_month
https://fleibisnis.com/franchisedetails/icanread,I Can Read,"I Can Read merupakan waralaba asal Australia dalam bidang pendidikan yaitu Kursus Bahasa Inggris untuk anakanak usia 2,5 tahun hingga 16 tahun dengan kurikulum yang meliputi Listening, Speaking, Reading, dan Writing.",Education,Waralaba,1100000000,,,2000,"Indonesia Can Read, PT","Puri Indah Financial Tower Lantai 5 Suite 05, Jakarta Barat 11610, Indonesia",Australia,IDR,5,,,14
https://fleibisnis.com/franchisedetails/indofreshwater,Indofresh Water,INDOFRESH WATER adalah bisnis depot air minum anti krisis yang sedang booming dimasa pandemic ini. INDOFRESH WATER merupakan bisnis jangka panjang yang mendukung pemenuhan kebutuhan pokok air minum masyarakat luas. INDOFRESH WATER dapat memberikan balik modal yang relatif cepat dengan margin keuntungan yang relatif tinggi dengan biaya investasi yang sangat terjangkau. Proses dan kualitas air terbaik kami dibuktikan dengan sudah memiliki Sertifikasi Hasil Tes Laboratorium Kesehatan resmi.,Education,Waralaba,175000000,,,2020,"Manajemen Waralaba Bersama, PT","Jl. Joglo Raya no 5, Kembangan, Jakarta Barat 11640, Indonesia",Indonesia,IDR,3,,,
https://fleibisnis.com/franchisedetails/indomaret,Indomaret,INDOMARET merupakan jaringan minimarket yang menyediakan kebutuhan seharihari dengan luas penjualan 120m2 200m2.,Retail & Minimarket,Waralaba,400000000,,,1988,"Indomarco Prismatama, PT","Menara Indomaret, Jalan Pantai Indah Kapuk Boulevard. Jakarta Utara 14470, Indonesia",Indonesia,IDR,5,,,
https://fleibisnis.com/franchisedetails/inidimsumkiddy,Ini Dimsum Kiddy,Ini Dimsum Kiddy adalah produsen dimsum halal yang menjadi pioneer dimsum dengan rasa khas Indonesia.,Food & Beverage,Waralaba,5000000,,,2019,"Berkah Anugerah Indonesia, CV","Jl. Sekar Tanjung Raya No.50, Purbalingga, Indonesia",Indonesia,,,,,
https://fleibisnis.com/franchisedetails/inikopiulon,Ini Kopi Ulon,"Ini Kopi Ulon mengusung menumenu yang memiliki cita rasa Legit, Gurih, dan Creamy di setiap sruputannya. Ini Kopi Ulon sangat memperhatikan kualitas dari bahan baku utama yaitu Biji Kopi yang di pakai merupakan biji kopi pilihan kualitas terbaik sehingga menghasilkan rasa kopi yang nikmat dan khas.",Food & Beverage,Waralaba,75000000,,,2019,Ini Kopi Ulon,"Jl. Pulasaren No.26, Kota Cirebon, Jawa Barat, Indonesia",Indonesia,IDR,3,10000000,,
https://fleibisnis.com/franchisedetails/ixobox,IXOBOX,"IXOBOX adalah konsep gunting rambut yang Modern & Hygienic baik untuk pria, wanita maupun anakanak dengan teknologi yang dikembangkan untuk memudahkan pelayanan terbaik dan juga transaksi yang efisien.",Health & Beauty,Waralaba,400000000,,,2015,"Ixobox Mitra Sejahtera, PT","Rukan Venice Blok A 2930, Gold Lake Residence Kamal Raya Outer RingRoad, Jakarta, Indonesia.",Indonesia,IDR,6,,,10
https://fleibisnis.com/franchisedetails/jaymakequipmenthygieneservices,Jaymak Equipment Hygiene Services,"JayMak Equipment Hygiene Services asal Australia ini merupakan perusahaan yang memberikan layanan pemeliharaan dan perawatan seperti mesin pemanas ruang, Air Conditioning (AC), Refrigeration, Infection Control, dan lain sebagainya bagi perusahaan atau biasa disebut dengan B2B Commercial Cleaning Business.",Cleaninf Servces,Waralaba,100000,,,1998,Jaymak Australia Pty Ltd,"Level 10 Commercial Tower, 36 Marine Parade, Southport QLD 4215 Australia",Australia,USD,10,,,
https://fleibisnis.com/franchisedetails/jidofund,JiDo Fund,JiDo Fund adalah fitur baru Danamas yang akan memudahkan pemberi pinjaman untuk mendanai pinjaman dengan satu klik! JiDo Fund akan mendstribusikan dana sesuai dengan kriteria pembayaran pinjaman dari peminjam.,Finance,Kemitraan,1000000,,,2016,"Pasar Dana Pinjaman, PT","Roxy Square Lt. 5 Blok B No.1 Jl. Kyai Tapa No. 1, Tomang, Jakarta Barat, Indonesia",Indonesia,,,,,
https://fleibisnis.com/franchisedetails/josclay,Jos Clay,"Jos Clay adalah Kursus clay 2D dan 3D dengan modul dan template seru, untuk anak mulai dari 4 tahun sampai dengan dewasa.",Education,Waralaba,5500000,,,2021,"Mitra Indonesia Cerdas, PT","Jalan Gunung Sahari Raya No. 60 63 Ruko Gunung Sahari Permai Blok C No. 7 Jakarta Pusat, Indonesia",Indonesia,IDR,3,,,10
https://fleibisnis.com/franchisedetails/josslaundry,Joss Laundry,"Lahir di saat pandemi Covid19, PT Berkah Bersih Semesta adalah perusahaan karya anak bangsa yang bergerak pada bidang jasa laundry dengan brand JOSS Laundry.",Cleaning Services,Kemitraan,200000000,,,2020,"Berkah Bersih Semesta, PT","Rukan Sentra Pemuda Kav.28, Jl. Pemuda No.21, Kelurahan Rawamangun, Jakarta Timur, Indoenesia",Indonesia,IDR,5,,25,
https://fleibisnis.com/franchisedetails/juanvaldezcafe,Juan Valdez Cafe,Juan Valdez Cafe merupakan jaringan bisnis kedai kopi/coffee shop multinasional yang berpusat di kota Kolombia yang didirikan pada tahun 2002 dan mulai dikembangkan dengan konsep waralaba pada tahun 2009 dengan mengusung cita rasa khas kopi asal Kolumbia yang unik dan seksi.,Food & Beverage,Waralaba,250000,,,2002,Juan Valdez Cafe,018000517711 an nivel nacional. Procafecol S.A Cl. 73 #8  12 Bogota,Kolumbia,USD,10,,,
https://fleibisnis.com/franchisedetails/kanefriedchicken,Kane Fried Chicken,"Kuliner Fried Chicken dengan sistem Kemitraan dan Franchise. Berdiri sejak 2010, kini Kane Fried Chicken telah berkembang menjadi 350 gerai di seluruh Indonesia.",Food & Beverage,Waralaba,19900000,,,2010,"Karyaneka Gemilang, CV","Jalan Koman Muin No. 34, LimoCinere Depok, Jawa Barat, Indonesia",Indonesia,IDR,,10000000,30,
https://fleibisnis.com/franchisedetails/kapalapicoffeecorner,Kapal Api Coffee Corner,"Kapal Api Coffee Corner, Kedai Kopi Kapal Api dan Coffee Stall Good Day merupakan salah satu dari bisnis PT. Santos Jaya Abadi. Tujuan dibentuknya adalah untuk lebih mendakatkan produk Kapal Api & Good Day siap saji kepada konsumen dengan cita rasa khas Indonesia. Sehingga memudahkan konsumen untuk menikmati kopi Kapal Api & Good Day kapan saja dan di mana saja dengan jaminan rasa yang jelas lebih enak.",Food & Beverage,Kemitraan,100000000,,,2011,"Santos Jaya Abadi, PT","MNC Land Tower, MNC Center Complex, Jalan Kebon Sirih No. 1719 Lantai 7 Jakarta Pusat, Indonesia.",Indonesia,IDR,2,,,
https://fleibisnis.com/franchisedetails/kapauanaksultan,Kapau Anak Sultan,"Kapau Anak Sultan dikembangkan menjadi konsep makanan cepat saji yang menghadirkan ""Modernmix Culture"" namun tetap menghadirkan ciri khas Kapau.",Food & Beverage,Waralaba,120000000,,,2021,Kapau Anak Sultan,"Jl. Citra Garden City 6 Blok J1A No.3. Jakarta Barat 11820, Indonesia",Indonesia,IDR,3,28000000,30,3
https://fleibisnis.com/franchisedetails/kebabturkibabarafi,Kebab Turki Baba Rafi,"Kebab Turki Baba Rafi adalah makanan khas timur tengah yang sudah di sesuaikan dengan cita rasa Indonesia, Kebab Turki Baba Rafi berdiri sejak tahun 2003 yang berawal dari gerobak kecil hingga akhirnya berekspansi ke kancah internasional. Kebab Turki Baba Rafi sudah memiliki outlet di 10 negara yaitu Indonesia, Malaysia, Brunei Darussalam, China, Bangladesh, Belanda, India, Singapore, Filipina, dan Sri Lanka. Kebab Turki Baba Rafi telah mendapatkan penghargaan oleh organisasi bergengsi di seluruh dunia.",Food & Beverage,Waralaba,300000000,,,2006,"Baba Rafi Internasional, PT","Baba Rafi Plaza, Jl. Raya Kletek No. 88 Taman, Sidoarjo, Jawa Timur, Indonesia",Indonesia,IDR,5,23400000,20,5
https://fleibisnis.com/franchisedetails/kiddycuts,KIDDYCUTS,"KiddyCuts, The ultimate in children's hair care, merupakan Salon anak yang merupakan Brand Lokal Indonesia yang sudah berdiri sejak tahun 2001 dan untuk tahun 2022 ini menyajikan new role model bisnis yaitu model partnership / Joint Venture",Health & Beauty,Kemitraan,650000000,,,2001,"KiddyCuts Pratama Indonesia, PT","Jalan KH. Wahid Hasyim No.48B, Kebon Sirih, Menteng, Jakarta Pusat, Indonesia",Indonesia,IDR,5,,,10
https://fleibisnis.com/franchisedetails/kingautointeriorkingdetailer,King Auto Interior & King Detailer,"Bisnis automotive pioneer dalam bidangnya, dengan ROI cepat dan keuntungan tinggi.",Automotive,Kemitraan,1000000000,,,2006,"Intimex Internasional, PT","Jl. Suryasumantri Kav 15, Bandung, Jawa Barat, Indonesia",Indonesia,IDR,5,200000000,,
https://fleibisnis.com/franchisedetails/kopichuseyo,Kopi Chuseyo,Kafe berkonsep KPop Hub yaitu tempat berkumpul para pecinta KPop di Indonesia yang sukses mendatangkan omset dan konsumen yang ramai baik untuk para pecinta KPop ataupun khalayak umum.,Food & Beverage,Waralaba,149000000,,,2019,"Kopi Opa Korea, PT","Scientia Square Park GV03A, Jl. Scientia Boulevard, Curug Sangereng, Kelapa Dua, Tangerang, Indonesia",Indonesia,IDR,2,20000000,12,
https://fleibisnis.com/franchisedetails/kopimanjimantapjiwa,Kopi Manji Mantap Jiwa,"Kopi Manji Mantap Jiwa adalah coffee shop Indonesia yang terkenal karena rasa yang enak serta harga yang sangat ramah kantong. Sangat cocok untuk kaum milenial, dengan kopi asli Indonesia berkualitas terbaik yang diroasting dengan standar yang tinggi.",Food & Beverage,Kemitraan,200000000,,,2019,Kopi Manji Mantap Jiwa,"JL.Bendungan Jago no.16 kelurahan Utan Panjang Keoran 10650, Indonesia",Indonesia,IDR,5,10000000,2,1000000
https://fleibisnis.com/franchisedetails/kopirompi,Kopi Rompi,Rompi adalah pionir kedai kopi streetbar premium pertama di Indonesia yang memudahkan para mitra untuk menyesuaikan space atau ruang jual yang dimiliki.,Food & Beverage,Kemitraan,15000000,,,2017,"Rompi Aroma Indonesia, PT","Jl. Ketintang No. 181, Wonokromo, Surabaya, Indonesia",Indonesia,IDR,5,8000000,100,
https://fleibisnis.com/franchisedetails/kopititikkoma,Kopi Titik Koma,Kopi Titik Koma adalah kemitraan Coffee Shop yang memiliki produk andalan varian kopi susu specialty. Yaitu Kopi susu favorit masyarakat saat ini yang diolah dan menggunakan biji kopi pilihan layaknya Specialty Coffee Shop.,Food & Beverage,Waralaba,120000000,,,2019,"Titikoma Bahagia Abadi, PT","Graha STC, Mezanine Floor, Jl. Bali No. 23 Gubeng Surabaya 60281, Indonesia",Indonesia,IDR,5,16760000,,1500000
https://fleibisnis.com/franchisedetails/kopiyor,Kopi Yor,"Kopi Yor merupakan bisnis kemitraan kedai kopi yang menghadirkan berbagai minuman berbasis kopi dan non kopi. Minuman Kopi Yor terbuat dari biji kopi lokal terbaik yang dipilih dan diproses dengan inhouse roastery professional, agar tercipta rasa klasik, unik dan segar.",Food & Beverage,Kemitraan,150000000,,,2018,"Otewe Maju Bersama, PT","Jl. Raya Klp. Kopyor CE2 No.12A, Kelapa Gading Timur, Jakarta Utara, Indonesia",Indonesia,IDR,3,20030000,12,3
https://fleibisnis.com/franchisedetails/lancar,Lancar by Danamas,Lancar by Danamas adalah pinjaman online beragunan properti pertama di Indonesia yang bertujuan untuk membantu para pemilik bisnis mengembangkan usahanya melalui pengajuan dengan sistem 100% online. Dengan limit pinjaman mulai dari Rp100.000.000 Rp2.000.000.000,Finance,Kemitraan,N/A,,,2016,"Pasar Dana Pinjaman, PT","Roxy Square Lt. 5 Blok B No.1 Jl. Kyai Tapa No.1, Tomang, Jakarta Barat, Indonesia",Indonesia,,,,,
https://fleibisnis.com/franchisedetails/lavocado,Lavocado,"Lavocado merupakan bisnis minuman jus alpukat yang ditambah dengan topping susu cokelat, taburan cokelat, es krim vanilla atau kopi. Rasa yang enak, sehat dan menyegarkan membuat minuman jus alpukat sangat digemari untuk dikonsumsi oleh semua kalangan, baik anakanak hingga orang tua.",Health & Beauty,Kemitraan,30000000,,,2019,Lavocado,"Jalan Walet Permai 3 No. 31 Jakarta Utara, Indonesia",Indonesia,IDR,3,2500000,1,5
https://fleibisnis.com/franchisedetails/linkexpress,Linkexpress,Paket LinkShop Safir adalah Gerai Ekspedisi Linkexpress yang berfungsi sebagai tempat untuk menerima dan mengirimkan barang dengan benefit 20% dari layanan Reguler dan Ekspress,Logistics,Waralaba,3000000,,,2018,"Sarana Mulya Logistik, PT","Kawasan Niaga Citra Grand No. R1003, Jatisampurna, Kota Bekasi, Jawa Barat, Indonesia",Indonesia,IDR,,,50,20
https://fleibisnis.com/franchisedetails/littlecaesarspizza,Little Caesars Pizza,"Little Caesar Pizza (Little Caesar Enterprises Inc.) merupakan jaringan gerai pizza terbesar ketiga asal Amerika Serikat yang sudah tersebar lebih dari 5,500 gerai di berbagai belahan dunia seperti Asia, Timur Tengah, Australia, Kanada, Amerika Latin, hingga Karibia.",Food & Beverage,Waralaba,1500000,,,1959,"Little Caesar Enterprises, Inc.","2211 Woodward Avenue Detroit, Michigan, Amerika Serikat",Amerika Serikat,,10,,,
https://fleibisnis.com/franchisedetails/luveena,Luveena,"Luveena adalah franchise klinik kecantikan yang memberikan sentuhan kepada seluruh calon franchisor yang ingin menjadi mitra kami dan yang ingin ikut ambil andil dalam pembangunan taraf ekonomi nasional di bidang kesehatan, dengan ini Luveena memberikan kesempatan kepada khalayak umum dengan menjadi mitra kami, maka Luveena memberikan paket investasi yang terjangkau dengan fasilitas dan hasil yang menjanjikan di setiap paketnya.",Health & Beauty,Waralaba,800000000,,,2019,Luveena Kosmetika Indonesia,"Jalan Arif Rahman Hakim No. 49, Jagabaya III, Kedamaian, Bandar Lampung, Lampung, Indonesia",Indonesia,,5,126000000,,3
https://fleibisnis.com/franchisedetails/mangganggrilledbeefbowl,MangGang Grilled Beef Bowl,"MangGang Grilled Beef Bowl adalah KOREAN BBQ yang memiliki rasa yang unik dan flavorful rasa dalam format beef bowl yang value for money, sehingga sekarang semua orang dapat dengan mudah menikmati kenikmatan dan kelezatan dari kemewahan Korean BBQ kapan saja dan dimana saja!",Food & Beverage,Kemitraan,149000000,,,2019,"Rasa Mewah Indonesia, PT","Infiniti Office, Belleza BSA 1st Floor  106 Permata Hijau Keb. Lama Jakarta Selatan 12210, Indonesia",Indonesia,,1,25000000,1,
https://fleibisnis.com/franchisedetails/martabaktop88,Martabak Top 88,"Martabak Top 88 memiliki cita rasa yang berbeda dari martabak lain karena tekstur yang lembut, tebal, bahan berkualitas, beraneka ragam topping serta resep yang sudah sangat teruji.",Food & Beverage,Kemitraan,50000000,,,2017,Martabak Top 88,"Jalan Taman Surya 5, Komplek Park Residence, Jakarta Barat, Indonesia",Indonesia,IDR,5,12000000,45,3
https://fleibisnis.com/franchisedetails/mathnasiumthemathlearningcenter,Mathnasium The Math Learning Center,Mathasium The Math Learning Center asal Amerika Serikat membantu anakanak untuk lebih mudah dalam memahami dan mempelajari matematika dengan cara yang sangat masuk akal atau mudah untuk dipahami sehingga mereka merasa nyaman dan senang dalam mempelajari matematika.,Education,Waralaba,150000,,,2002,Mathnasium LLC,"5120 W. Goldleaf Circle, Suite 400, Los Angeles, CA90056",Amerika Serikat,USD,10,,,
https://fleibisnis.com/franchisedetails/maximtransportasionline,Maxim Transportasi Online,"Maxim, layanan order transportasi internasional untuk jenis kendaraan ringan, sepeda, motor, kargo, bus, dan layanan seharihari lainnya melalui aplikasi seluler, situs web, dan pusat kontak.",Transportation,Kemitraan,10000000,,,2003,"Teknologi Perdana Indonesia, PT","L'Avenue Office & Residence Jakarta, Lt. 27  C/A, Jl. Raya Pasar Minggu No. Kav. 16, Kec. Pancoran, Jakarta Selatan, Indonesia",Rusia,IDR,,,,30
https://fleibisnis.com/franchisedetails/meenum,MeeNUM,MeeNUM merupakan merek yang menawarkan minuman masa kini dengan harga terjangkau namun menghadirkan bahan baku premium sehingga cita rasa yang enak dan menjadi pilihan nomor satu oleh segala kalangan.,Food & Beverage,Kemitraan,120000000,,,2019,"Pesona Minuman Indonesia, PT","Pulo Gadung Trade Center Blok 8C No. 07, Jl. Raya Bekasi KM 21, Jakarta Timur 13920, Indonesia.",Indonesia,IDR,4,46150000,,5
https://fleibisnis.com/franchisedetails/mieayambangmawar,Mie Ayam Bang Mawar,"Mie Ayam Bang Mawar Halal, Berkualitas dan Terjangkau bagi semua kalangan masyarakat Indonesia yang tidak diragukan lagi; Biaya kemitraan yang terjangkau dan Aftersales yang memudahkan pemilik usaha; Mie ayam merupakan makanan yang banyak diminati oleh kebanyakan orang Indonesia; Dikelola oleh tim yang passionate dan professional; Target market yang sangat luas seIndonesia untuk menjadikan bisnis Autopilot dan Profitable.",Food & Beverage,Waralaba,20000000,,,2021,Mie Ayam Bang Mawar,"Villa Taman Bandara Blok B4 No.11, Indonesia",Indonesia,,1,8000000,45,
https://fleibisnis.com/franchisedetails/modernmontessoriinternational,Modern Montessori International,MMI Exclusive Franchising Opporties!,Education,Waralaba,300000000,,,1989,"MMI Edukasi Indonesia, PT","Epicentrum Walk Lt.3 Suite A306 Kawasan Rasuna Epicentrum, Kuningan, Jakarta Selatan, Indonesia",Singapura,IDR,30,,,10
https://fleibisnis.com/franchisedetails/mopibacatulis,MOPI Baca Tulis,MOPI Baca Tulis adalah kelas baca tulis untuk anakanak mulai usia 3 tahun yang memiliki modul lengkap dengan teknik pengajaran yang sangat menyenangkan dan efektif bagi anakanak seperti ceritacerita mengenai berbagai karakter yang mendidik dan berguna dan permainanpermainan penyempurnaan yang sangat disukai oleh anakanak.,Health & Beauty,Waralaba,35000000,,,2005,"Mitra Indonesia Cerdas, PT","Jln. Gunung Sahari Raya No. 60  63, Ruko Gunung Sahari Permai Blok C No. 7, Jakarta Pusat, Indonesia",Indonesia,IDR,3,,,15
https://fleibisnis.com/franchisedetails/movi,MOVI,MOVI adalah satusatu Outlet Vape dan E liquid dengan basic retail modern yang menawarkan kerjasama kemitraan dengan skema AUTO PILOT.,Hobby & Entertainment,Kemitraan,200000000,,,2013,"Movi Ventura Prima, PT","Gedung Office 8, Lt.18  A, SCBD Lot. 28 Jl. Jendral Sudirman Kav 5253, Kebayoran Baru, Jakarta Selatan, Indonesia",Indonesia,,3,,70,
https://fleibisnis.com/franchisedetails/moz5salonmuslimah,Moz5 Salon Muslimah,"Berawal dari kesulitan memperoleh perawatan kecantikan untuk dirinya sendiri, Yulia Astuti yang merupakan CEO sekaligus pelopor dari bisnis ini memiliki ide untuk membuat salon muslimah.",Health & Beauty,Kemitraan,500000000,,,2002,"Moz5 Kemitraan, PT","Jln. Margonda Raya Ruko ITC Depok No. 11 Depok, Jawa Barat, Indonesia",Indonesia,IDR,5,15000000,,8
https://fleibisnis.com/franchisedetails/mrmontir,Mr. Montir,"Mr. Montir adalah waralaba jaringan nasional bengkel umum sepeda motor modern yang memberikan solusi terlengkap bagi seluruh kebutuhan perawatan dan gaya hidup bersepeda motor, terdiri dari Mr. Montir Reguler dan Mr. Montir Express dengan pelayanan meliputi :",Automotive,Waralaba,250000000,,,2010,"Techno Motor Indonesia, PT","Gedung The Capitol Lt. 1, Jalan Letjen. S. Parman Kavling 73, Slipi, Jakarta Barat, Indonesia.",Indonesia,IDR,5,12500000,60,3
https://fleibisnis.com/franchisedetails/mynum,MYNUM,"MYNUM berdiri sejak Maret 2019 dan sampai saat ini sudah membuka 31 Outlet. Brand yang bergerak dibidang Minuman Kekinian ini memiliki 41 variant rasa yang dibagi dalam 6 Series yaitu Choco Series, Coffee Series, Yogurt Series, Mix Series, Fruit Series dan Paket Hemat. Beberapa variant nya berbahan dasar Teh, Kopi, Susu dan Buahbuahan yang dapat di nikmati dengan beberapa topping pilihan yang tersedia seperti Coffee Jelly, Pearl Bubble, Egg Puding, Jelly, Cream Cheese, Cincau dan Rainbow Jelly.",Food & Beverage,Kemitraan,250000000,,,2019,"Nyonya Besar Lestari, PT","RukoDian Mansion 1316, Jl.Raden Fatah RT 003/RW 006 Ciledug, Tangerang, Banten, Indonesia",Indonesia,IDR,5,7000000,,
