franchise_href,franchise_id,franchise_name,description,franchise_category,franchise_type,costs,total_outlets,website_url,phone_number,email_address,year_established,company_name,company_address,net_profits_per_month,license_duration_in_years,royalty_fees_per_month,return_of_investments,logo_image_url,image_url
https://fleibisnis.com/franchisedetails/headquarters,52,HEADQUARTERS,"HEADQUARTERS Group Company merupakan salon kecantikan dewasa yang menawarkan bermacammacam service seperti hair cutting, coloring, chemical dan treatment untuk pria dan wanita.",Kesehatan & Kecantikan,Kemitraan,1200000000,15,https://headquarterssalon.co.id/,,,2009,"KiddyCuts Pratama Indonesia, PT","Jalan KH. Wahid Hasyim No. 48B, Kebon Sirih, Menteng, Jakarta Pusat, Indonesia",,5,7,,,
https://fleibisnis.com/franchisedetails/holysquid,53,Holysquid,"Holysquid mengusung konsep onthego nasi sambal cumi kekinian. Dengan banyak ragam pilihan sambal (sambal merah, sambal hijau, sambal kecap, dan lainlain) pelanggan dapat menikmati makanan yang enak dan murah. Terdapat juga pilihan menu sampingan seperti kulit krispy, telur, dan lainlain. Miliki segera usaha kekinian yang menarik, merakyat dan terjangkau.",Kuliner,Waralaba,25000000,5,,,,2020,,,,3,5,100,,
https://fleibisnis.com/franchisedetails/hungrybank,54,HUNGRYBANK,"Hungrybank adalah Kemitraan Bisnis Kuliner yang didirikan khusus untuk orangorang yang ingin membuka bisnis kuliner dengan modal yang terjangkau, karena kuliner merupakan bisnis yang menjanjikan meskipun disaat Pandemi.",Kuliner,Kemitraan,191100000,5,https://hungrybank.co.id/,082338899883,,2020,"Indosukses Makmur Berjaya, PT","Jl. RS. Fatmawati Raya No. 33, Pondok Labu, Kecamatan Cilandak, Jakarta Selatan 12450, Indonesia",30000000,5,,40,,
https://fleibisnis.com/franchisedetails/hungrypedia,55,HUNGRYPEDIA,"Hungrypedia adalah Kemitraan Bisnis Kuliner yang didirikan khusus untuk orangorang yang ingin membuka bisnis kuliner dengan modal yang terjangkau, karena kuliner merupakan bisnis yang menjanjikan meskipun di saat pandemi.",Kuliner,Kemitraan,243200000,25,https://hungrypedia.co.id/,081310164541,AdminIMBPusat@gmail.com,2020,"Indosukses Makmur Berjaya, PT","Jl. RS. Fatmawati Raya No. 33, Pondok Labu, Cilandak, Jakarta Selatan 12450, Indonesia",50000000,5,,40,,
https://fleibisnis.com/franchisedetails/icanread,56,I Can Read,"I Can Read merupakan waralaba asal Australia dalam bidang pendidikan yaitu Kursus Bahasa Inggris untuk anakanak usia 2,5 tahun hingga 16 tahun dengan kurikulum yang meliputi Listening, Speaking, Reading, dan Writing.",Pendidikan,Waralaba,1100000000,54,https://www.icanread.asia/indonesia,083899387035,indonesia@icanread.asia,2000,"Indonesia Can Read, PT","Puri Indah Financial Tower Lantai 5 Suite 05, Jakarta Barat 11610, Indonesia",,5,14,,,
https://fleibisnis.com/franchisedetails/indofreshwater,57,Indofresh Water,INDOFRESH WATER adalah bisnis depot air minum anti krisis yang sedang booming dimasa pandemic ini. INDOFRESH WATER merupakan bisnis jangka panjang yang mendukung pemenuhan kebutuhan pokok air minum masyarakat luas. INDOFRESH WATER dapat memberikan balik modal yang relatif cepat dengan margin keuntungan yang relatif tinggi dengan biaya investasi yang sangat terjangkau. Proses dan kualitas air terbaik kami dibuktikan dengan sudah memiliki Sertifikasi Hasil Tes Laboratorium Kesehatan resmi.,Pendidikan,Waralaba,175000000,7,https://www.indofreshwater.com/,081287852239,,2020,"Manajemen Waralaba Bersama, PT","Jl. Joglo Raya no 5, Kembangan, Jakarta Barat 11640, Indonesia",,3,,,,
https://fleibisnis.com/franchisedetails/indomaret,58,Indomaret,INDOMARET merupakan jaringan minimarket yang menyediakan kebutuhan seharihari dengan luas penjualan 120m2 200m2.,Retail & Minimarket,Waralaba,400000000,19,https://indomaret.co.id/,081382562727,,1988,"Indomarco Prismatama, PT","Menara Indomaret, Jalan Pantai Indah Kapuk Boulevard. Jakarta Utara 14470, Indonesia",,5,,,,
https://fleibisnis.com/franchisedetails/inidimsumkiddy,59,Ini Dimsum Kiddy,Ini Dimsum Kiddy adalah produsen dimsum halal yang menjadi pioneer dimsum dengan rasa khas Indonesia.,Kuliner,Waralaba,5000000,115,https://www.instagram.com/inidimsum_jawatengah/,,,2019,"Berkah Anugerah Indonesia, CV","Jl. Sekar Tanjung Raya No.50, Purbalingga, Indonesia",,,,,,
https://fleibisnis.com/franchisedetails/inikopiulon,60,Ini Kopi Ulon,"Ini Kopi Ulon mengusung menumenu yang memiliki cita rasa Legit, Gurih, dan Creamy di setiap sruputannya. Ini Kopi Ulon sangat memperhatikan kualitas dari bahan baku utama yaitu Biji Kopi yang di pakai merupakan biji kopi pilihan kualitas terbaik sehingga menghasilkan rasa kopi yang nikmat dan khas.",Kuliner,Waralaba,75000000,4,https://www.instagram.com/inikopiulon/,082268367017,,2019,Ini Kopi Ulon,"Jl. Pulasaren No.26, Kota Cirebon, Jawa Barat, Indonesia",10000000,3,,,,
https://fleibisnis.com/franchisedetails/ixobox,61,IXOBOX,"IXOBOX adalah konsep gunting rambut yang Modern & Hygienic baik untuk pria, wanita maupun anakanak dengan teknologi yang dikembangkan untuk memudahkan pelayanan terbaik dan juga transaksi yang efisien.",Kesehatan & Kecantikan,Waralaba,400000000,74,https://www.ixobox.com/,02129020481,alexs.sandria@ixobox.com,2015,"Ixobox Mitra Sejahtera, PT","Rukan Venice Blok A 2930, Gold Lake Residence Kamal Raya Outer RingRoad, Jakarta, Indonesia.",,6,10,,,
https://fleibisnis.com/franchisedetails/jaymakequipmenthygieneservices,62,Jaymak Equipment Hygiene Services,"JayMak Equipment Hygiene Services asal Australia ini merupakan perusahaan yang memberikan layanan pemeliharaan dan perawatan seperti mesin pemanas ruang, Air Conditioning (AC), Refrigeration, Infection Control, dan lain sebagainya bagi perusahaan atau biasa disebut dengan B2B Commercial Cleaning Business.",Jasa Kebersihan,Waralaba,1400000000,22,https://jaymak.com/,,,1998,Jaymak Australia Pty Ltd,"Level 10 Commercial Tower, 36 Marine Parade, Southport QLD 4215 Australia",,10,,,,
https://fleibisnis.com/franchisedetails/jidofund,63,JiDo Fund,JiDo Fund adalah fitur baru Danamas yang akan memudahkan pemberi pinjaman untuk mendanai pinjaman dengan satu klik! JiDo Fund akan mendstribusikan dana sesuai dengan kriteria pembayaran pinjaman dari peminjam.,Keuangan,Kemitraan,1000000,25,,,,2016,"Pasar Dana Pinjaman, PT","Roxy Square Lt. 5 Blok B No.1 Jl. Kyai Tapa No. 1, Tomang, Jakarta Barat, Indonesia",,,,,,
https://fleibisnis.com/franchisedetails/josclay,64,Jos Clay,"Jos Clay adalah Kursus clay 2D dan 3D dengan modul dan template seru, untuk anak mulai dari 4 tahun sampai dengan dewasa.",Pendidikan,Waralaba,5500000,5,https://www.instagram.com/jos.clay/,,,2021,"Mitra Indonesia Cerdas, PT","Jalan Gunung Sahari Raya No. 60 63 Ruko Gunung Sahari Permai Blok C No. 7 Jakarta Pusat, Indonesia",,3,10,,,
https://fleibisnis.com/franchisedetails/josslaundry,65,Joss Laundry,"Lahir di saat pandemi Covid19, PT Berkah Bersih Semesta adalah perusahaan karya anak bangsa yang bergerak pada bidang jasa laundry dengan brand JOSS Laundry.",Jasa Kebersihan,Kemitraan,200000000,13,https://josslaundry.id/,085159587055,joss.laundry.id@gmail.com,2020,"Berkah Bersih Semesta, PT","Rukan Sentra Pemuda Kav.28, Jl. Pemuda No.21, Kelurahan Rawamangun, Jakarta Timur, Indoenesia",,5,,25,,
https://fleibisnis.com/franchisedetails/juanvaldezcafe,66,Juan Valdez Cafe,Juan Valdez Cafe merupakan jaringan bisnis kedai kopi/coffee shop multinasional yang berpusat di kota Kolombia yang didirikan pada tahun 2002 dan mulai dikembangkan dengan konsep waralaba pada tahun 2009 dengan mengusung cita rasa khas kopi asal Kolumbia yang unik dan seksi.,Kuliner,Waralaba,3500000000,466,https://www.juanvaldezcafe.com/,,,2002,Juan Valdez Cafe,018000517711 an nivel nacional. Procafecol S.A Cl. 73 #8  12 Bogota,,10,,,,
https://fleibisnis.com/franchisedetails/kanefriedchicken,67,Kane Fried Chicken,"Kuliner Fried Chicken dengan sistem Kemitraan dan Franchise. Berdiri sejak 2010, kini Kane Fried Chicken telah berkembang menjadi 350 gerai di seluruh Indonesia.",Kuliner,Waralaba,19900000,35,https://www.instagram.com/kane_friedchicken/,081222247096,,2010,"Karyaneka Gemilang, CV","Jalan Koman Muin No. 34, LimoCinere Depok, Jawa Barat, Indonesia",10000000,,,30,,
https://fleibisnis.com/franchisedetails/kapalapicoffeecorner,68,Kapal Api Coffee Corner,"Kapal Api Coffee Corner, Kedai Kopi Kapal Api dan Coffee Stall Good Day merupakan salah satu dari bisnis PT. Santos Jaya Abadi. Tujuan dibentuknya adalah untuk lebih mendakatkan produk Kapal Api & Good Day siap saji kepada konsumen dengan cita rasa khas Indonesia. Sehingga memudahkan konsumen untuk menikmati kopi Kapal Api & Good Day kapan saja dan di mana saja dengan jaminan rasa yang jelas lebih enak.",Kuliner,Kemitraan,100000000,25,https://kapalapi.com/,,,2011,"Santos Jaya Abadi, PT","MNC Land Tower, MNC Center Complex, Jalan Kebon Sirih No. 1719 Lantai 7 Jakarta Pusat, Indonesia.",,2,,,,
https://fleibisnis.com/franchisedetails/kapauanaksultan,69,Kapau Anak Sultan,"Kapau Anak Sultan dikembangkan menjadi konsep makanan cepat saji yang menghadirkan ""Modernmix Culture"" namun tetap menghadirkan ciri khas Kapau.",Kuliner,Waralaba,120000000,2,https://www.instagram.com/kapauanaksultan.id/,,,2021,Kapau Anak Sultan,"Jl. Citra Garden City 6 Blok J1A No.3. Jakarta Barat 11820, Indonesia",28000000,3,3,30,,
https://fleibisnis.com/franchisedetails/kebabturkibabarafi,70,Kebab Turki Baba Rafi,"Kebab Turki Baba Rafi adalah makanan khas timur tengah yang sudah di sesuaikan dengan cita rasa Indonesia, Kebab Turki Baba Rafi berdiri sejak tahun 2003 yang berawal dari gerobak kecil hingga akhirnya berekspansi ke kancah internasional. Kebab Turki Baba Rafi sudah memiliki outlet di 10 negara yaitu Indonesia, Malaysia, Brunei Darussalam, China, Bangladesh, Belanda, India, Singapore, Filipina, dan Sri Lanka. Kebab Turki Baba Rafi telah mendapatkan penghargaan oleh organisasi bergengsi di seluruh dunia.",Kuliner,Waralaba,300000000,13,https://www.babarafi.com/,085233621244,INFO@BABARAFI.COM,2006,"Baba Rafi Internasional, PT","Baba Rafi Plaza, Jl. Raya Kletek No. 88 Taman, Sidoarjo, Jawa Timur, Indonesia",23400000,5,5,20,,
https://fleibisnis.com/franchisedetails/kiddycuts,71,KIDDYCUTS,"KiddyCuts, The ultimate in children's hair care, merupakan Salon anak yang merupakan Brand Lokal Indonesia yang sudah berdiri sejak tahun 2001 dan untuk tahun 2022 ini menyajikan new role model bisnis yaitu model partnership / Joint Venture",Kesehatan & Kecantikan,Kemitraan,650000000,28,https://kiddycuts.co.id/,08164856233,linsy.kiddycuts@gmail.com,2001,"KiddyCuts Pratama Indonesia, PT","Jalan KH. Wahid Hasyim No.48B, Kebon Sirih, Menteng, Jakarta Pusat, Indonesia",,5,10,,,
https://fleibisnis.com/franchisedetails/kingautointeriorkingdetailer,72,King Auto Interior & King Detailer,"Bisnis Otomotif pioneer dalam bidangnya, dengan ROI cepat dan keuntungan tinggi.",Otomotif,Kemitraan,1000000000,3,https://www.instagram.com/kingautointerior_indonesia/,081802043302,kingautointerior@hotmail.com,2006,"Intimex Internasional, PT","Jl. Suryasumantri Kav 15, Bandung, Jawa Barat, Indonesia",200000000,5,,,,
https://fleibisnis.com/franchisedetails/kopichuseyo,73,Kopi Chuseyo,Kafe berkonsep KPop Hub yaitu tempat berkumpul para pecinta KPop di Indonesia yang sukses mendatangkan omset dan konsumen yang ramai baik untuk para pecinta KPop ataupun khalayak umum.,Kuliner,Waralaba,149000000,58,https://kopichuseyo.com/,081283865803,kopichuseyo@gmail.com,2019,"Kopi Opa Korea, PT","Scientia Square Park GV03A, Jl. Scientia Boulevard, Curug Sangereng, Kelapa Dua, Tangerang, Indonesia",20000000,2,,12,,
https://fleibisnis.com/franchisedetails/kopimanjimantapjiwa,74,Kopi Manji Mantap Jiwa,"Kopi Manji Mantap Jiwa adalah coffee shop Indonesia yang terkenal karena rasa yang enak serta harga yang sangat ramah kantong. Sangat cocok untuk kaum milenial, dengan kopi asli Indonesia berkualitas terbaik yang diroasting dengan standar yang tinggi.",Kuliner,Kemitraan,200000000,22,https://kopimanji.co.id/,081319999350,Kopimanji.james@gmail.com,2019,Kopi Manji Mantap Jiwa,"JL.Bendungan Jago no.16 kelurahan Utan Panjang Keoran 10650, Indonesia",10000000,5,,2,,
https://fleibisnis.com/franchisedetails/kopirompi,75,Kopi Rompi,Rompi adalah pionir kedai kopi streetbar premium pertama di Indonesia yang memudahkan para mitra untuk menyesuaikan space atau ruang jual yang dimiliki.,Kuliner,Kemitraan,15000000,3,https://www.instagram.com/roempicoffee.id/,081327999527,admin@kopirompi.com,2017,"Rompi Aroma Indonesia, PT","Jl. Ketintang No. 181, Wonokromo, Surabaya, Indonesia",8000000,5,,100,,
https://fleibisnis.com/franchisedetails/kopititikkoma,76,Kopi Titik Koma,Kopi Titik Koma adalah kemitraan Coffee Shop yang memiliki produk andalan varian kopi susu specialty. Yaitu Kopi susu favorit masyarakat saat ini yang diolah dan menggunakan biji kopi pilihan layaknya Specialty Coffee Shop.,Kuliner,Waralaba,120000000,46,https://titikkoma.com/,,,2019,"Titikoma Bahagia Abadi, PT","Graha STC, Mezanine Floor, Jl. Bali No. 23 Gubeng Surabaya 60281, Indonesia",16760000,5,,,,
https://fleibisnis.com/franchisedetails/kopiyor,77,Kopi Yor,"Kopi Yor merupakan bisnis kemitraan kedai kopi yang menghadirkan berbagai minuman berbasis kopi dan non kopi. Minuman Kopi Yor terbuat dari biji kopi lokal terbaik yang dipilih dan diproses dengan inhouse roastery professional, agar tercipta rasa klasik, unik dan segar.",Kuliner,Kemitraan,150000000,122,https://www.instagram.com/kopiyor/,085691909045,info@otewemajubersama.com,2018,"Otewe Maju Bersama, PT","Jl. Raya Klp. Kopyor CE2 No.12A, Kelapa Gading Timur, Jakarta Utara, Indonesia",20030000,3,3,12,,
https://fleibisnis.com/franchisedetails/lancar,78,Lancar by Danamas,Lancar by Danamas adalah pinjaman online beragunan properti pertama di Indonesia yang bertujuan untuk membantu para pemilik bisnis mengembangkan usahanya melalui pengajuan dengan sistem 100% online. Dengan limit pinjaman mulai dari Rp100.000.000 Rp2.000.000.000,Keuangan,Kemitraan,,15,https://www.instagram.com/lancar.bydanamas/,,,2016,"Pasar Dana Pinjaman, PT","Roxy Square Lt. 5 Blok B No.1 Jl. Kyai Tapa No.1, Tomang, Jakarta Barat, Indonesia",,,,,,
https://fleibisnis.com/franchisedetails/lavocado,79,Lavocado,"Lavocado merupakan bisnis minuman jus alpukat yang ditambah dengan topping susu cokelat, taburan cokelat, es krim vanilla atau kopi. Rasa yang enak, sehat dan menyegarkan membuat minuman jus alpukat sangat digemari untuk dikonsumsi oleh semua kalangan, baik anakanak hingga orang tua.",Kesehatan & Kecantikan,Kemitraan,30000000,2,https://instagram.com/lavocado.id/,,,2019,Lavocado,"Jalan Walet Permai 3 No. 31 Jakarta Utara, Indonesia",2500000,3,5,1,,
https://fleibisnis.com/franchisedetails/linkexpress,80,Linkexpress,Paket LinkShop Safir adalah Gerai Ekspedisi Linkexpress yang berfungsi sebagai tempat untuk menerima dan mengirimkan barang dengan benefit 20% dari layanan Reguler dan Ekspress,Logistik,Waralaba,3000000,15,https://linkexpress.co.id/,081316603510,cs@linkexpress.co.id,2018,"Sarana Mulya Logistik, PT","Kawasan Niaga Citra Grand No. R1003, Jatisampurna, Kota Bekasi, Jawa Barat, Indonesia",,,20,50,,
https://fleibisnis.com/franchisedetails/littlecaesarspizza,81,Little Caesars Pizza,"Little Caesar Pizza (Little Caesar Enterprises Inc.) merupakan jaringan gerai pizza terbesar ketiga asal Amerika Serikat yang sudah tersebar lebih dari 5,500 gerai di berbagai belahan dunia seperti Asia, Timur Tengah, Australia, Kanada, Amerika Latin, hingga Karibia.",Kuliner,Waralaba,21000000000,5463,https://littlecaesars.com/,,,1959,"Little Caesar Enterprises, Inc.","2211 Woodward Avenue Detroit, Michigan, Amerika Serikat",,10,,,,
https://fleibisnis.com/franchisedetails/luveena,82,Luveena,"Luveena adalah franchise klinik kecantikan yang memberikan sentuhan kepada seluruh calon franchisor yang ingin menjadi mitra kami dan yang ingin ikut ambil andil dalam pembangunan taraf ekonomi nasional di bidang kesehatan, dengan ini Luveena memberikan kesempatan kepada khalayak umum dengan menjadi mitra kami, maka Luveena memberikan paket investasi yang terjangkau dengan fasilitas dan hasil yang menjanjikan di setiap paketnya.",Kesehatan & Kecantikan,Waralaba,800000000,3,https://luvenacare.com/,,,2019,Luveena Kosmetika Indonesia,"Jalan Arif Rahman Hakim No. 49, Jagabaya III, Kedamaian, Bandar Lampung, Lampung, Indonesia",126000000,5,3,,,
https://fleibisnis.com/franchisedetails/mangganggrilledbeefbowl,83,MangGang Grilled Beef Bowl,"MangGang Grilled Beef Bowl adalah KOREAN BBQ yang memiliki rasa yang unik dan flavorful rasa dalam format beef bowl yang value for money, sehingga sekarang semua orang dapat dengan mudah menikmati kenikmatan dan kelezatan dari kemewahan Korean BBQ kapan saja dan dimana saja!",Kuliner,Kemitraan,149000000,28,https://www.instagram.com/manggang_bbq/,,,2019,"Rasa Mewah Indonesia, PT","Infiniti Office, Belleza BSA 1st Floor  106 Permata Hijau Keb. Lama Jakarta Selatan 12210, Indonesia",25000000,1,,1,,
https://fleibisnis.com/franchisedetails/martabaktop88,84,Martabak Top 88,"Martabak Top 88 memiliki cita rasa yang berbeda dari martabak lain karena tekstur yang lembut, tebal, bahan berkualitas, beraneka ragam topping serta resep yang sudah sangat teruji.",Kuliner,Kemitraan,50000000,1,https://www.instagram.com/https://www.instagram.com/martabak_top88/,,,2017,Martabak Top 88,"Jalan Taman Surya 5, Komplek Park Residence, Jakarta Barat, Indonesia",12000000,5,3,45,,
https://fleibisnis.com/franchisedetails/mathnasiumthemathlearningcenter,85,Mathnasium The Math Learning Center,Mathasium The Math Learning Center asal Amerika Serikat membantu anakanak untuk lebih mudah dalam memahami dan mempelajari matematika dengan cara yang sangat masuk akal atau mudah untuk dipahami sehingga mereka merasa nyaman dan senang dalam mempelajari matematika.,Pendidikan,Waralaba,2100000000,11,https://www.mathnasium.com/,,,2002,Mathnasium LLC,"5120 W. Goldleaf Circle, Suite 400, Los Angeles, CA90056",,10,,,,
https://fleibisnis.com/franchisedetails/maximtransportasionline,86,Maxim Transportasi Online,"Maxim, layanan order transportasi internasional untuk jenis kendaraan ringan, sepeda, motor, kargo, bus, dan layanan seharihari lainnya melalui aplikasi seluler, situs web, dan pusat kontak.",Transportasi,Kemitraan,10000000,7,https://franchise.taximaxim.com/,085161097924,sales_id@taximaxim.com,2003,"Teknologi Perdana Indonesia, PT","L'Avenue Office & Residence Jakarta, Lt. 27  C/A, Jl. Raya Pasar Minggu No. Kav. 16, Kec. Pancoran, Jakarta Selatan, Indonesia",,,30,,,
https://fleibisnis.com/franchisedetails/meenum,87,MeeNUM,MeeNUM merupakan merek yang menawarkan minuman masa kini dengan harga terjangkau namun menghadirkan bahan baku premium sehingga cita rasa yang enak dan menjadi pilihan nomor satu oleh segala kalangan.,Kuliner,Kemitraan,120000000,65,https://meenum.co.id/,081389996956,meenum@yahoo.com,2019,"Pesona Minuman Indonesia, PT","Pulo Gadung Trade Center Blok 8C No. 07, Jl. Raya Bekasi KM 21, Jakarta Timur 13920, Indonesia.",46150000,4,5,,,
